"screen_name","text","created_at"
"Ame0baRepublic","I guess I m not understanding his take on ethics   my first thought is it s   unethical for Chris Cuomo to report on his brother at all  which he has said  

So     wouldn t it be precisely Stelter s  or someone else s  job to do it  ",2021-08-11 13:58:46
"TraitortR","    How is that undercounting 
These were seniors and infected with the virus  The place of their death is immaterial 
Cruel to say  but the health officials had a hard choice to make about the limited hospital space to save a  yr old or a  yr old 
Cuomo Saved Saveable Lives ",2021-08-11 13:58:46
"avallach77","  Cuomo was held accountable by his own party  Unfortunately the GOP doesn t do that ",2021-08-11 13:58:45
"SayNoToCuomo","Andy Cuomo Finally Resigns in Disgrace  via  
A great video",2021-08-11 13:58:40
"archiotterpup","I ll say it again  Cuomo is just smart Trump  ",2021-08-11 13:58:39
"rajudas603110","Cuomo
Chyren with the power of true worship would overpower all the nations  
The great saint who established peace in the whole world is Rampal Ji Maharaj 
  Nostradamus prediction about  SaintRampalJi ",2021-08-11 13:57:33
"rajudas603110"," SaintRampalJi

Prediction of woman astrologer from America   Jean Dixon  about Saint Rampal Ji Maharaj

An Indian man from a rural family and would send off the wars from the world forever 
💫💫💫
Cuomo ",2021-08-11 13:58:36
"maryannsutton20","    Gov Cuomo did more during pandemic to help struggling than Trump could even conceive when thoughts were on grabbing women where he presumed they gave approval ",2021-08-11 13:58:36
"Applesa56921865","   Do you notice how the media is now hardly mentioning him groping anyone now  Give it  more days and the Cuomo story will disappear   These  women will not even be a blip soon  The vultures will be tripping over each other to run for gov  Did you see jumaane  Williams today ",2021-08-11 13:58:33
"ChuckD82344484","Cuomo resigns  Kathy Hochul prepares for future ",2021-08-11 13:53:32
"sammajean","Boohoo  Cuomo doesn t have a place to live  He can live in his mother s basement ",2021-08-11 13:58:29
"gordon_alive","                                                  You think Cuomo runs with meatballs in his mouth  ",2021-08-11 13:58:29
"punish_d_egg","Oh my god the Cuomo case keeps getting worse  People need to see this  ",2021-08-11 13:58:25
"RoMaFa27"," Now I m seeing them say it s weird how the media  turned  on Cuomo and that it s evidence we can t trust  the media  ",2021-08-11 13:58:24
"Bgkaster"," Up next  Chris Cuomo ",2021-08-11 13:58:22
"AJC4others","But would that be supporting his actions  Many of the acts go unreported because of embarrassment  shame  or the power of the people who commit these acts  Look at how long Cuomo got away  They said it was a culture of harassment and abuse  Is removal creating the same  ",2021-08-11 13:58:20
"tracette761","Cuomo is out  Meet the woman who will replace him 

",2021-08-11 13:58:19
"BrianLehrer","NOW  Today  we re unpacking Gov  Cuomo s resignation    reflects on what it means for Albany politics  and then  Debralee Santos  EIC of   amp   joins to discuss how her readers are taking in the news 

LISTEN LIVE 
",2021-08-11 13:58:18
"mastersam2000","Cuomo is the victim of the system  it is not the harassment allegations  which was used as a tool  someone opened the pandora box because he stopped playing ball  I don t know the real reasons  but that s what they do to governors in America  Gavin Newsom is next",2021-08-11 13:58:15
"MarissaRoy_LA","Never thought Cuomo would resign  not when so many powerful actors  and unfortunately some feminist advocates  lined up to protect him  But his resignation is a sign that  justice can beat out power   MeToo",2021-08-11 13:58:15
"gstuedler","  never said it was  reread the post  It s a concrete lesson that can be taken from the Cuomo debacle ",2021-08-11 13:58:14
"JackTri14358126","Because the GQP has no morals  honor  or integrity  ",2021-08-11 13:58:14
"AbmulOdama","Cuomo  More like Grope Mo   High five ",2021-08-11 13:58:14
"AIDSfreeMARIO"," I WILL CUOMO ON YOU",2021-08-11 13:58:14
"nardwien","   OMG I watched that interview  Love Colbert but you act like he s Mike Wallace on Sixty Minutes grilling Ho Chi Min  IMHO Chris Cuomo has done nothing that deserves this much scrutiny ",2021-08-11 13:58:12
"Texalum","So why was Cuomo pressured and removed so quickly  Why hasn t the same happened to trump  gym Jordan  and Matt G  What s the holdup ",2021-08-11 13:58:12
"fannnster","  WSJ   front page  Cuomo quits due to Scandal  This is how a country silences women  It wasn t a scandal  it was sexually predatory behavior  The only threat Cuomo poses to Harris is if he is alone with her in an elevator  The real question is why only Ds face consequences",2021-08-11 13:58:10
"I_AM_BobbyBurns"," I think you are correct but  you are in Cuomo s wheelhouse  ",2021-08-11 13:58:06
"AaronRudroff"," I got $ that after the first instance of inappropriate stuff being called out Mr  Cuomo wouldn t try the shit again ",2021-08-11 13:58:04
"TonyPanacci"," Pro tip  Video of Chris Cuomo walking from his boat to his truck is not news  I hope to God you re not hounded if one of your family members gets into political hot water  ",2021-08-11 13:58:04
"dachte","      What Cuomo did was to deal with nursing home residents who were being released from hospital  That s the scope of the policy 

The viral shed is also strongly frontloaded for Covid  people are most infectious in their earlier presymptomatic phase and right after ",2021-08-11 13:58:00
"MekongNYC","Today  we re launching a campaign to demand that Gov Cuomo  PardonJamesNow James Pamphile faces deportation due to an incident from over a decade ago  Join us this week to uplift James  case and keep him safe in NYC 
",2021-08-11 13:58:00
"KBCS","The Grit   am
 LGBTQ news headlines
 What s the word from journalists  Jennifer Pozner and Rosa Clemente on Gov  Cuomo s resignation 
 Rosa Clemente on  years since Ferguson
 Logic Amen commentary on Critical Race Theory  ",2021-08-11 13:58:00
"MaryELynn"," The key aspect here is that they haven t actually changed  or they would be calling for Biden and all the other men in power like Cuomo to resign 

Dollars to donuts they re gonna vote for Biden again in  ",2021-08-11 13:57:57
"JanetWa94118686","Beltway Insider  Biden Eviction  Cuomo Report  Impeachment  COVID Vaccine Totals  China Seals City  Olympics ",2021-08-11 13:53:37
"JanetWa94118686","Beltway Insider  Biden Eviction  Cuomo Report  Impeachment  COVID Vaccine Totals  China Seals City  Olympics ",2021-08-11 13:57:55
"JanetWa94118686","Beltway Insider  Biden Eviction  Cuomo Report  Impeachment  COVID Vaccine Totals  China Seals City  Olympics ",2021-08-11 13:56:16
"transvaxxer"," So you re not Cuomo Sexual anymore ",2021-08-11 13:57:53
"DemocracyShape","  I no longer follow this guy  It s not acceptable to call people on the same side names  True Cuomo supporters don t call each other names  Do u agree   ",2021-08-11 13:57:48
"lorie1917","Biden Called Cuomo the  Gold Standard  for Democrats |   via  Cuomo s accusers are believed but Joe Biden s and Bill Clinton s are not   Why ",2021-08-11 13:57:46
"lorie1917","McCaughey  Van Drew to Newsmax  Cuomo Nursing Home Probe Must Go On |   via  Could it be as simple as Cuomo refusing to use the hospital ship provided by Trump because it would put the President in a favorable light ",2021-08-11 13:53:19
"timkandykaine"," Remember when Cuomo threatened to destroy your career  We all know how that went lmao",2021-08-11 13:57:44
"BertLeitch","   You can demand absolutely chastity from all politicians or none But if you make such a demand any lapse from chastity must be proved as it was in   case of Clinton and Trump  but has not been in case of Cuomo  No one should be condemned on accusation alone  And in case of",2021-08-11 13:57:42
"IamDurmo","Congressman  CNN s Chris Cuomo  Should Be Next  to Resign After Brother Surrenders    CorruptCuomoFamily  FireFredo  CatfishNewsNetwork CatfishNewsNetwork ",2021-08-11 13:57:40
"viroquan1"," Cuomo s stars as some blockheaded Bracegirdle from Hardbottle ",2021-08-11 13:57:36
"d_iadarola"," Well  maybe Biden is referring to all the  tips  Cuomo got from Biden 

",2021-08-11 13:57:35
"jaysclark7"," Michigan  amp  New Jersey  Dems can sacrifice Cuomo he served his purpose  The other two are to important strategically ",2021-08-11 13:56:31
"jaysclark7"," None   
Cuomo was the trade off so thee others can skate ",2021-08-11 13:57:32
"MusingOnMovies","I believe  Cuomo resigned for reasons other than the apparent and accepted  His swan song practically telegraphed it  He s playing for time  time to internally influence constrain potential fut criminal exposure + time to plot plan his alternative professional life   CuomoResigns ",2021-08-11 13:57:32
"JMUJUST","We cannot forget the nursing home scandal  In March   Cuomo required New York s state nursing homes to accept residents who tested positive for Covid   rescinded the executive order the following May  after the deaths of thousands in the state  

",2021-08-11 13:57:31
"CallMeSmeef"," Omg  did Obama drone strike Cuomo    ",2021-08-11 13:57:26
"ChanclaForceOne","Y all are dumb 

OF COURSE Chris Cuomo is gonna speak with his brother   they re BROTHERS  I really don t care what he said to his brother  And he shouldn t sacrifice his job because his brother is an alleged slime ball ",2021-08-11 13:57:24
"DrGeorgeBurdell","Cuomo s Angels   The Gov copters off ",2021-08-11 13:57:17
"Maswartz226","A reminder that democrats called for Cuomo to resign while republicans still defend Gaetz ",2021-08-11 13:57:10
"IBrigittam"," Powerful Predator    Biden Sexual Assault Accuser Tara Reade Calls for  Real Investigation  Into President After Cuomo Steps Down  via ",2021-08-11 13:57:09
"MargieDeese"," I guess Cuomo took the hugs a little too far 😂",2021-08-11 13:57:07
"IsraelNewsLinks","Morning Wire  Cuomo Resigns  Chicago Cops Protest Mayor  Record Number Of Unfilled Jobs  via The Daily Wire ",2021-08-11 13:57:03
"MissTeeCorb","   Trump brought in resources for Cuomo to use for covid sick people  That big hospital ship  amp  the Javits center  Just because Cuomo hated Trump his ego would not allow him to use them and he chose to put covid sick people in the most vulnerable place  Thousands died because of it ",2021-08-11 13:56:59
"tramo"," 

SCPR   Hmm   It appears as if elected Dems hold their own to higher moral standards than do elected GOPers 

Cuomo resigns as a consequence of storm of elected New York officials who pressured him to 

DJT retains support of most elected GOP officials ",2021-08-11 13:56:59
"Brumafriend","  And if you want to criticise Noah for that  i e  for not criticising Cuomo when there was valid stuff he could have criticised him for  then go for it  but that s not what s happening in this post  it s implying that Noah calling him out for being a perv is somehow hypocritical ",2021-08-11 13:56:56
"DeepintoHistory"," I think in this context she is Saruman or perhaps Théoden  Which would make Cuomo either Sauron or Grima Wormtongue ",2021-08-11 13:56:54
"Victor52746609","  Prime time show of Cuomo  amp  Cuomo on sexual    emm   You know what I mean ",2021-08-11 13:56:54
"carolinasassie","If Cuomo s idea of  days is similar to Fauci s  New York might be stuck with him for another  days ",2021-08-11 13:56:53
"_kkibum","Chris Cuomo should resign just for the simple fact that he has tarnished his name and trust with his audience",2021-08-11 13:54:54
"_kkibum","the chris cuomo thing is exactly why i hate liberals as well",2021-08-11 13:56:53
"Kelly74667663","  Waaayy worse than
 Gov Cuomo 

GAETZ is after your children 
Lets go after him like they went after the
 Gov  ",2021-08-11 13:56:50
"RuggieroCameron","People standing up for Cuomo are dumb  That s the tweet",2021-08-11 13:56:47
"marc_almond","lots of attention being paid to Cuomo having no place to live but I m more intrigued by how he navigates being a total neo luddite in civilian society ",2021-08-11 13:56:45
